,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
288,Color,Ridley Scott,300,176,0,561,Ruby Dee,18000,130127620,Biography|Crime|Drama,Denzel Washington,American GangsterÎ_,324671,20354,RZA,0,death|heroin|popcorn|smuggling|vietnam,458,English,USA,R,100000000,2007,782,7.8,1.85,0
289,Color,James Cameron,94,141,0,618,Tia Carrere,2000,146282411,Action|Comedy|Thriller,Jamie Lee Curtis,True LiesÎ_,190439,4528,Tom Arnold,0,espionage|secret agent|secret mission|spy|spy film,351,English,USA,R,115000000,1994,1000,7.2,2.35,0
290,Color,Tony Scott,267,106,12000,385,Ramon Rodriguez,18000,65452312,Action|Crime|Thriller,Denzel Washington,The Taking of Pelham 1 2 3Î_,149998,19906,Michael Rispoli,1,hijack|hostage|ransom|subway|train,285,English,USA,R,100000000,2009,464,6.4,2.35,0
291,Color,Paul Weitz,180,98,80,708,Blythe Danner,22000,148383780,Comedy|Romance,Robert De Niro,Little FockersÎ_,85531,24082,Teri Polo,10,birthday|critically bashed|male nurse|nurse|suspicion,152,English,USA,PG-13,100000000,2010,713,5.5,1.85,0
292,Color,Adam McKay,265,116,285,107,Will Ferrell,12000,119219978,Action|Comedy|Crime,Dwayne Johnson,The Other GuysÎ_,189806,20233,Derek Jeter,2,capitalist|detective|investigation|new york city|police,316,English,USA,PG-13,100000000,2010,8000,6.7,2.35,16000
293,Color,Chuck Russell,81,115,55,383,James Coburn,1000,101228120,Action|Drama|Mystery|Thriller,Vanessa Williams,EraserÎ_,84424,3454,Roma Maffia,1,assassination attempt|corporate crime|rogue agent|witness|witness protection program,131,English,USA,R,100000000,1996,773,6.1,2.35,0
295,Color,Gary Trousdale,80,91,21,542,Jason Alexander,2000,100117603,Animation|Drama|Family|Musical|Romance,Demi Moore,The Hunchback of Notre DameÎ_,102933,4842,Bill Fagerbakke,0,15th century|cathedral|gypsy|paris|victor hugo,230,English,USA,G,100000000,1996,700,6.9,1.78,0
296,Color,Mark Dindal,141,78,10,253,Wendie Malick,558,89296573,Adventure|Animation|Comedy|Family|Fantasy,Eartha Kitt,The Emperors New GrooveÎ_,128285,2039,John Fiedler,1,antidote|disney|emperor|first part|llama,297,English,USA,G,100000000,2000,452,7.3,1.66,0
298,Color,Jon Turteltaub,193,131,226,341,Armando Riesco,12000,173005002,Action|Adventure|Comedy|Family|Mystery,Nicolas Cage,National TreasureÎ_,255447,13679,Annie Parisse,0,declaration of independence|secret society|treasure|treasure hunt|treasure hunter,692,English,USA,PG,100000000,2004,625,6.9,2.35,0
299, Black and White,Stefen Fangmeier,170,104,14,203,Ed Speleers,3000,75030163,Action|Adventure|Family|Fantasy,Djimon Hounsou,EragonÎ_,108076,4487,Gary Lewis,0,dragon|dragon rider|fictional war|sword and fantasy|teenage hero,1690,English,USA,PG,100000000,2006,762,5.1,2.35,0
300,Color,Spike Jonze,333,101,0,279,Ryan Corr,925,77222184,Adventure|Drama|Family|Fantasy,Catherine OHara,Where the Wild Things AreÎ_,87677,1738,Max Records,0,based on childrens book|creature|igloo|imagination|king,388,English,Germany,PG,100000000,2009,468,6.8,2.35,11000
302,Color,Chris Wedge,203,102,77,120,Emma Kenney,14000,107515297,Adventure|Animation|Family|Fantasy,Josh Hutcherson,EpicÎ_,85833,14552,Troy Evans,2,father daughter relationship|forest|miniature person|shrinking|sword and fantasy,113,English,USA,PG,100000000,2013,151,6.7,2.35,17000
303,Color,Florian Henckel von Donnersmarck,321,103,207,3000,Angelina Jolie Pitt,40000,67631157,Action|Romance|Thriller,Johnny Depp,The TouristÎ_,176598,55175,Rufus Sewell,0,police surveillance|surveillance van|tailing a suspect|tourist|venice italy,374,English,USA,PG-13,100000000,2010,11000,6,2.35,25000
304,Color,Peter Hyams,174,121,0,595,Mark Margolis,1000,66862068,Action|Fantasy|Horror|Mystery,CCH Pounder,End of DaysÎ_,89509,3903,Udo Kier,0,atheist|ex cop|female masturbation|female nudity|lucifer,524,English,USA,R,83000000,1999,1000,5.7,2.35,2000
305,Color,Edward Zwick,166,143,380,452,Djimon Hounsou,29000,57366262,Adventure|Drama|Thriller,Leonardo DiCaprio,Blood DiamondÎ_,400292,33160,Stephen Collins,0,diamond|elephant|fisherman|rebel|sierra leone,657,English,Germany,R,100000000,2006,3000,8,2.35,14000
307,Color,Joel Schumacher,144,121,541,680,Rene Auberjonois,920,184031112,Action|Adventure|Fantasy,Michael Gough,Batman ForeverÎ_,190786,2880,Debi Mazar,4,love|necktie|partner|rock music|tuxedo,539,English,USA,PG-13,100000000,1995,710,5.4,1.85,0
308,Color,Paul Verhoeven,192,129,719,423,Patrick Muldoon,660,54700065,Action|Sci-Fi|War,Jake Busey,Starship TroopersÎ_,221521,2031,Seth Gilliam,0,alien|federation|future|military|planet,1049,English,USA,R,105000000,1997,475,7.2,1.85,0
310,Color,Zack Snyder,188,101,0,577,Richard Roxburgh,2000,55673333,Action|Adventure|Animation|Family|Fantasy,Abbie Cornish,Legend of the Guardians: The Owls of GaHooleÎ_,65785,4286,Anthony LaPaglia,1,barn owl|escape|owl|ruler|soldier,160,English,USA,PG,80000000,2010,653,7,2.35,16000
312,Color,Brett Ratner,245,101,420,467,Rufus Sewell,12000,72660029,Action|Adventure,Dwayne Johnson,HerculesÎ_,115687,16235,Ingrid Bols’Ù Berdal,0,army|greek mythology|hercules|king|mercenary,269,English,USA,PG-13,100000000,2014,3000,6,2.35,21000
313,Color,Ron Clements,127,95,63,720,Martin Short,23000,38120554,Adventure|Animation|Family|Sci-Fi,Joseph Gordon-Levitt,Treasure PlanetÎ_,71527,26940,Michael Wincott,0,alien|cyborg|pirate|planet|treasure,217,English,USA,PG,140000000,2002,770,7.1,1.5,0
314,Color,Brad Silberling,167,102,52,526,Anna Friel,8000,49392095,Adventure|Comedy|Sci-Fi,Will Ferrell,Land of the LostÎ_,52029,10552,Bobbe J. Thompson,1,human versus dinosaur|lizard|primate|time travel|tyrannosaurus rex,224,English,USA,PG-13,100000000,2009,735,5.4,1.85,0
316,Color,Ericson Core,163,114,19,848,Edgar Ram’_rez,1000,28772222,Action|Crime|Sport|Thriller,Ray Winstone,Point BreakÎ_,33953,3962,Delroy Lindo,1,athlete|extreme sports|fbi|fbi agent|heist,163,English,USA,PG-13,105000000,2015,897,5.3,2.35,37000
318,Color,Ron Howard,289,122,2000,571,Benjamin Walker,26000,24985612,Action|Adventure|Biography|Drama|History|Thriller,Chris Hemsworth,In the Heart of the SeaÎ_,71782,28328,Frank Dillane,0,emaciation|ship|starvation|vomiting|whale,161,English,USA,PG-13,100000000,2015,911,7,1.85,27000
320,Color,Paul Greengrass,266,115,521,95,Sean Huze,13000,35024475,Action|Drama|Thriller|War,Matt Damon,Green ZoneÎ_,110364,13761,Igal Naor,1,cia|iraq|iraqi|political military conspiracy|weapon of mass destruction,261,English,France,R,100000000,2010,537,6.9,2.35,0
321,Color,Steve Martino,208,88,20,36,Venus Schultheis,144,130174897,Adventure|Animation|Comedy|Family,Francesca Capaldi,The Peanuts MovieÎ_,27918,309,Bill Melendez,0,dog|girl|imagination|peanuts|red hair,155,English,USA,G,99000000,2015,42,7.2,1.85,33000
322,Color,David Mamet,97,110,342,393,Felicity Huffman,623,10200000,Drama|Mystery|Thriller,Ben Gazzara,The Spanish PrisonerÎ_,18697,1722,Campbell Scott,0,brother sister relationship|extradition|fbi|japanese tourist|secret,263,English,USA,PG,10000000,1997,508,7.3,1.85,578
323,Color,Stephen Sommers,202,130,208,591,Brendan Fraser,12000,202007640,Action|Adventure|Fantasy|Thriller,Dwayne Johnson,The Mummy ReturnsÎ_,248045,15972,Patricia Velasquez,5,ancient egypt|bracelet|king|scorpion|son,890,English,USA,PG-13,98000000,2001,3000,6.3,2.35,0
324,Color,Martin Scorsese,233,216,17000,1000,Liam Neeson,29000,77679638,Crime|Drama,Leonardo DiCaprio,Gangs of New YorkÎ_,314033,47657,Jim Broadbent,3,butcher|civil war|gangster|new york city|revenge,1166,English,USA,R,100000000,2002,14000,7.5,2.35,0
325,Color,Yimou Zhang,136,146,611,28,Ni Ni,23000,9213,Drama|History|Romance|War,Christian Bale,The Flowers of WarÎ_,38690,23240,Shigeo Kobayashi,2,abusive stepfather|attempted rape|food shortage|sexual abuse|starving child,130,Mandarin,China,restrcted,94000000,2011,196,7.6,2.35,13000
326,Color,Ash Brannon,154,85,9,970,Zooey Deschanel,12000,58867694,Animation|Comedy|Family|Sport,Jeff Bridges,Surfs UpÎ_,54077,25590,Jon Heder,0,chicken|competition|island|penguin|surfing,112,English,USA,PG,100000000,2007,11000,6.8,1.85,0
327,Color,Frank Oz,169,93,0,465,Matthew Broderick,11000,59475623,Comedy|Sci-Fi|Thriller,Jon Lovitz,The Stepford WivesÎ_,49739,13748,Roger Bart,1,community|connecticut|fem bot|tv producer|writer,407,English,USA,PG-13,90000000,2004,2000,5.2,1.85,0
328,Color,Ridley Scott,200,152,0,557,Sam Shepard,2000,108638745,Drama|History|War,Ioan Gruffudd,Black Hawk DownÎ_,292022,4270,Ewen Bremner,0,army|helicopter|somali|somalia|warlord,1103,English,USA,R,92000000,2001,820,7.7,2.35,10000
329,Color,Jay Roach,255,85,116,329,Thomas Middleditch,8000,86897182,Comedy,Will Ferrell,The CampaignÎ_,106790,9271,Katherine LaNasa,0,campaigning|congressman|north carolina|title at the end|u.s. congressman,177,English,USA,R,95000000,2012,331,6.2,1.85,18000
330,Color,Luc Besson,173,126,0,10000,Bruce Willis,14000,63540020,Action|Adventure|Sci-Fi,Milla Jovovich,The Fifth ElementÎ_,343274,39319,Gary Oldman,2,1910s|alien|artificially created woman|love|taxi driver,742,English,France,PG-13,93000000,1997,13000,7.7,2.35,18000
332,Color,Bibo Bergeron,82,89,10,442,Rosie Perez,2000,50802661,Adventure|Animation|Comedy|Family|Romance,Frank Welker,The Road to El DoradoÎ_,58300,3372,Elton John,1,adventurer|el dorado|gold|high priest|implied sex,139,English,USA,Parental Guidance,95000000,2000,919,6.9,1.85,0
333,Color,Steve Martino,233,88,20,916,Josh Gad,22000,161317423,Adventure|Animation|Comedy|Family,Peter Dinklage,Ice Age: Continental DriftÎ_,145321,25354,Drake,0,acorn|herd|iceberg|ocean|pirate,139,English,USA,PG,95000000,2012,1000,6.6,2.35,14000
335,Color,Peter Jackson,308,135,0,310,AJ Michalka,873,43982842,Drama|Fantasy|Thriller,Michael Imperioli,The Lovely BonesÎ_,125109,2370,Tom McCarthy,1,1970s|afterlife|heaven|pedophile|rape,593,English,USA,PG-13,65000000,2009,560,6.7,2.35,16000
339,Color,Sergey Bodrov,175,102,44,766,Djimon Hounsou,12000,17176900,Action|Adventure|Fantasy,Jeff Bridges,Seventh SonÎ_,54501,17098,Olivia Williams,4,apprentice|demon|exorcism|master apprentice relationship|witch,154,English,USA,PG-13,95000000,2014,3000,5.5,2.35,16000
340,Color,Simon West,199,100,165,240,Noah Taylor,11000,131144183,Action|Adventure|Fantasy|Thriller,Angelina Jolie Pitt,Lara Croft: Tomb RaiderÎ_,157016,12150,Chris Barrie,1,illuminati|planetary alignment|time|tomb|tomb raider,824,English,USA,PG-13,115000000,2001,509,5.7,2.35,0
341,Color,Wally Pfister,355,119,0,968,Morgan Freeman,40000,23014504,Drama|Mystery|Romance|Sci-Fi|Thriller,Johnny Depp,TranscendenceÎ_,172707,54031,Clifton Collins Jr.,1,artificial intelligence|consciousness|power outage|scientist|technology,462,English,UK,PG-13,100000000,2014,11000,6.3,2.35,37000
342,Color,Joe Johnston,198,92,394,527,Trevor Morgan,693,181166115,Action|Adventure|Sci-Fi|Thriller,Michael Jeter,Jurassic Park IIIÎ_,219501,2574,Alessandro Nivola,0,dinosaur|island|jurassic park|paleontologist|search,1236,English,USA,PG-13,93000000,2001,595,5.9,1.85,0
343,Color,Rupert Wyatt,529,105,81,779,David Oyelowo,11000,176740650,Action|Drama|Sci-Fi|Thriller,James Franco,Rise of the Planet of the ApesÎ_,403836,13118,Tyler Labine,0,alzheimers disease|ape|chimpanzee|fire|when animals attack,646,English,USA,PG-13,93000000,2011,1000,7.6,2.35,47000
344,Color,Mark Waters,198,107,70,330,Tod Fennell,770,71148699,Adventure|Family|Fantasy,Martin Short,The Spiderwick ChroniclesÎ_,68935,1614,Joan Plowright,0,actor playing multiple roles|brownie the creature|closing credits sequence|family relationships|magical creature,125,English,USA,PG,90000000,2008,419,6.6,2.35,0
346,Color,John Lee Hancock,106,137,102,877,Marc Blucas,2000,22406362,Drama|History|War|Western,Dennis Quaid,The AlamoÎ_,16832,5780,Jordi Moll’_,0,army|dictator|general|texan|texas,267,English,USA,PG-13,107000000,2004,973,6,2.35,701
347,Color,Brad Bird,283,115,663,55,Craig T. Nelson,1000,261437578,Action|Adventure|Animation|Family,Holly Hunter,The IncrediblesÎ_,479166,1901,Lou Romano,0,hero|island|lawsuit|secret|superhero,815,English,USA,PG,92000000,2004,723,8,2.35,0
348,Color,Renny Harlin,61,124,212,810,Frank Langella,1000,11000000,Action|Adventure|Comedy,Christopher Masterson,Cutthroat IslandÎ_,21102,3611,Matthew Modine,3,latin|pirate|pirate ship|treasure|treasure map,169,English,USA,PG-13,98000000,1995,903,5.6,2.35,1000
349,Color,Chris Columbus,217,118,0,1000,Rosario Dawson,8000,88761720,Adventure|Family|Fantasy,Logan Lerman,Percy Jackson & the Olympians: The Lightning ThiefÎ_,141179,14024,Steve Coogan,0,greek|lightning|lightning bolt|poseidon|teenager,419,English,UK,PG,95000000,2010,3000,5.9,2.35,9000
350,Color,Barry Sonnenfeld,175,98,188,602,Rip Torn,10000,250147615,Adventure|Comedy|Family|Mystery|Sci-Fi,Will Smith,Men in BlackÎ_,403014,12998,Linda Fiorentino,0,alien|box office hit|flying saucer|laser gun|wisecrack humor,289,English,USA,PG-13,90000000,1997,826,7.3,1.85,0
351,Color,John Lasseter,191,82,487,967,John Ratzenberger,15000,245823397,Adventure|Animation|Comedy|Family|Fantasy,Tom Hanks,Toy Story 2Î_,385871,21275,Wayne Knight,2,collector|dog|friend|rescue|toy,515,English,USA,G,90000000,1999,1000,7.9,1.85,0
352,Color,Tony Scott,316,98,12000,1000,Rosario Dawson,18000,81557479,Action|Thriller,Denzel Washington,UnstoppableÎ_,149947,25780,Ethan Suplee,1,freight train|race against time|runaway train|train|train engineer,326,English,USA,PG-13,100000000,2010,3000,6.8,2.35,18000
353,Color,Brett Ratner,127,90,420,141,John Lone,191,226138454,Action|Comedy|Crime|Thriller,Mei Melan’_on,Rush Hour 2Î_,160440,664,Harris Yulin,2,boat|gang|hong kong|triad|vacation,394,English,USA,PG-13,90000000,2001,165,6.6,2.35,0
354,Color,Robert Zemeckis,185,130,0,568,Amber Valletta,11000,155370362,Drama|Fantasy|Horror|Mystery|Thriller,Harrison Ford,What Lies BeneathÎ_,98403,12890,Miranda Otto,0,ghost|haunted house|research|secret|vermont,683,English,USA,PG-13,100000000,2000,627,6.6,2.35,0
355,Color,Phil Lord,191,90,97,56,Bobbe J. Thompson,622,124870275,Animation|Comedy|Family|Sci-Fi,Will Forte,Cloudy with a Chance of MeatballsÎ_,152601,1227,Al Roker,1,food|giant food|mayor|sardine|weather,156,English,USA,PG,100000000,2009,526,7,2.35,0
356,Color,Carlos Saldanha,188,94,107,117,Maile Flanagan,835,196573705,Action|Adventure|Animation|Comedy|Family,Denis Leary,Ice Age: Dawn of the DinosaursÎ_,166791,1258,Kelly Keaton,0,egg|lost world|rescue|squirrel|weasel,132,English,USA,PG,90000000,2009,256,7,1.85,0
358,Color,McG,181,94,368,466,LL Cool J,13000,125305545,Action|Adventure|Comedy|Crime|Thriller,Bill Murray,Charlies AngelsÎ_,145350,15419,Kelly Lynch,0,booty shake|box office hit|duct tape over mouth|first part|martial arts,643,English,USA,PG-13,92000000,2000,1000,5.5,2.35,0
360,Color,Tony Bancroft,143,88,7,484,Harvey Fierstein,2000,120618403,Adventure|Animation|Family|Fantasy|Musical|War,Ming-Na Wen,MulanÎ_,171792,4478,June Foray,0,based on poem|based on true story|china|one word title|the huns,222,English,USA,G,90000000,1998,500,7.5,1.66,12000
361,Color,Ben Stiller,308,121,0,918,Steve Coogan,21000,110416702,Action|Comedy,Robert Downey Jr.,Tropic ThunderÎ_,307539,23484,Brandon T. Jackson,3,film director|parody|spoof|vietnam|written and directed by cast member,577,English,USA,R,92000000,2008,1000,7,2.35,0
363,Color,John McTiernan,148,128,323,489,Aldis Hodge,13000,100012500,Action|Adventure|Thriller,Bruce Willis,Die Hard with a VengeanceÎ_,299258,14274,Kevin Chamberlin,1,bomb|detective|new york city|police|terrorist,346,English,USA,R,90000000,1995,559,7.6,2.35,0
364,Color,Guy Ritchie,415,128,0,727,Eddie Marsan,21000,209019489,Action|Adventure|Crime|Mystery|Thriller,Robert Downey Jr.,Sherlock HolmesÎ_,477300,23996,Robert Maillet,3,black magic|bridge construction|professor moriarty|scotland yard inspector|sherlock holmes,621,English,USA,PG-13,90000000,2009,979,7.6,1.85,20000
366,Color,Gary Trousdale,146,95,21,503,Jim Varney,12000,84037039,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Leonard Nimoy,Atlantis: The Lost EmpireÎ_,72591,15237,Cree Summer,0,atlantis|crew|expedition|journal|museum,289,English,USA,PG,120000000,2001,802,6.8,2.35,0
367,Color,Walt Becker,70,92,12,1000,Joshua Mikel,35000,85884815,Adventure|Animation|Comedy|Family|Fantasy|Music,Bella Thorne,Alvin and the Chipmunks: The Road ChipÎ_,9418,38450,Jesse McCartney,0,chipmunk|highway travel|on the road|plane|road movie,53,English,USA,PG,90000000,2015,1000,5,1.85,0
368,Color,Bryan Singer,269,121,0,919,Tom Wilkinson,10000,83077470,Drama|History|Thriller|War,Tom Cruise,ValkyrieÎ_,183247,14165,Thomas Kretschmann,0,american actor playing foreigner|assassination|conspiracy|military|nazis,440,English,USA,PG-13,75000000,2008,1000,7.1,1.85,0
369,Color,Dennis Dugan,198,113,221,503,Sayed Badreya,11000,100018837,Action|Comedy,Adam Sandler,You Dont Mess with the ZohanÎ_,156348,13446,Kevin Nealon,0,hair stylist|jew|landlord|muslim|palestinian,380,English,USA,PG-13,90000000,2008,600,5.5,1.85,0
370,Color,Chris Columbus,253,106,0,1000,Adam Sandler,22000,78747585,Action|Animation|Comedy|Sci-Fi,Peter Dinklage,PixelsÎ_,89770,35367,Josh Gad,0,alien|arcade game|chase|driving in reverse|video gamer,342,English,USA,PG-13,88000000,2015,11000,5.6,2.35,39000
371,Color,Steven Spielberg,281,146,14000,681,William Hurt,3000,78616689,Adventure|Drama|Sci-Fi,Haley Joel Osment,A.I. Artificial IntelligenceÎ_,238747,6217,Kevin Sussman,0,affection|boy|fairy|future|robot,2153,English,USA,PG-13,100000000,2001,882,7.1,1.85,11000
372,Color,Rob Minkoff,122,88,50,441,Rachael Harris,691,75817994,Comedy|Family|Fantasy|Horror|Mystery,Marsha Thomason,The Haunted MansionÎ_,32049,2622,Marc John Jefferies,0,arachnophobia|crystal ball|ghost|haunted house|thunderstorm,179,English,USA,PG,90000000,2003,569,4.9,2.35,988
373,Color,Robert Zemeckis,159,150,0,135,Tom Skerritt,11000,100853835,Drama|Mystery|Sci-Fi|Thriller,Matthew McConaughey,ContactÎ_,200556,12289,Larry King,2,message from outer space|religion|religion versus science|scientist|universe,611,English,USA,PG,90000000,1997,1000,7.4,2.35,15000
374,Color,Paul Verhoeven,180,119,719,423,Kim Dickens,833,73209340,Action|Horror|Sci-Fi|Thriller,Greg Grunberg,Hollow ManÎ_,101834,2356,Joey Slotnick,0,experiment|research|scientist|suburb|surrealism,628,English,USA,R,95000000,2000,624,5.7,1.85,0
375,Color,Sydney Pollack,227,128,521,249,George Harris,591,72515360,Crime|Mystery|Thriller,Curtiss Cook,The InterpreterÎ_,86152,2100,Michael Wright,1,african|assassination|dialect|interpreter|threat,411,Aboriginal,UK,PG-13,80000000,2005,249,6.4,2.35,0
376,Color,Thor Freudenthal,183,106,87,918,Leven Rambin,8000,68558662,Adventure|Family|Fantasy,Logan Lerman,Percy Jackson: Sea of MonstersÎ_,86627,10882,Brandon T. Jackson,0,golden fleece|half brother|magical tree|sea|tree,204,English,USA,parentalguidance,90000000,2013,956,5.9,2.35,28000
377,Color,Jan de Bont,157,117,101,3000,Angelina Jolie Pitt,18000,65653758,Action|Adventure|Fantasy,Gerard Butler,Lara Croft Tomb Raider: The Cradle of LifeÎ_,102747,33154,Djimon Hounsou,1,duology|female hero|female lead|orb|pandoras box,316,English,USA,PG-13,95000000,2003,11000,5.5,2.35,0
378,Color,Jon M. Chu,196,129,209,886,Morgan Freeman,11000,64685359,Action|Adventure|Comedy|Crime|Mystery|Thriller,Daniel Radcliffe,Now You See Me 2Î_,40862,23031,Sanaa Lathan,6,card trick|london england|magician|rain machine|rooftop,139,English,USA,PG-13,90000000,2016,11000,6.9,2.35,15000
379,Color,Phillip Noyce,64,116,176,84,Michael Byrne,192,61355436,Action|Adventure|Romance|Sci-Fi|Thriller,Alun Armstrong,The SaintÎ_,52136,475,Velibor Topic,0,cold fusion|disguise|energy|fusion|the saint,184,English,USA,PG-13,68000000,1997,117,6.2,2.35,0
