,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
264,Color,Raja Gosnell,125.0,105.0,67.0,40.0,Nancy ODell,681.0,71017784.0,Adventure|Animation|Comedy|Family|Fantasy,Jacob Tremblay,The Smurfs 2ξ,27257.0,914.0,Vanessa Matsui,3.0,based on cartoon|box office hit|no opening credits|sequel|smurf,59.0,English,USA,PG,105000000.0,2013.0,71.0,5.4,1.85,0.0
267,Color,Len Wiseman,354.0,129.0,235.0,297.0,Jonathan Sadowski,13000.0,134520804.0,Action|Adventure|Thriller,Bruce Willis,Live Free or Die Hardξ,336235.0,13961.0,Cyril Raffaelli,1.0,fbi|hacker|independence day|police|terrorist,782.0,English,USA,PG-13,110000000.0,2007.0,300.0,7.2,2.35,0.0
269,Color,Frank Coraci,188.0,120.0,153.0,447.0,Steve Coogan,1000.0,24004159.0,Action|Adventure|Comedy,Jim Broadbent,Around the World in 80 Daysξ,68720.0,3175.0,C��cile De France,0.0,19th century|around the world|inventor|martial arts|train,191.0,English,USA,PG,110000000.0,2004.0,1000.0,5.8,2.35,0.0
270, Black and White,Michael Mann,174.0,165.0,0.0,780.0,Jada Pinkett Smith,10000.0,58183966.0,Biography|Drama|Sport,Will Smith,Aliξ,79186.0,14196.0,Joe Morton,1.0,african american protagonist|african americans|boxing gym|gym|rumble in the jungle,386.0,English,USA,R,107000000.0,2001.0,851.0,6.8,2.35,0.0
272,Color,Alex Proyas,225.0,115.0,295.0,466.0,Bruce Greenwood,10000.0,144795350.0,Action|Mystery|Sci-Fi|Thriller,Will Smith,"I, Robotξ",387632.0,12068.0,Chi McBride,1.0,humanoid robot|man versus machine|prosthetic limb|robot as pathos|robot vs. robot,789.0,English,USA,PG-13,120000000.0,2004.0,981.0,7.1,2.35,0.0
273,Color,Ridley Scott,239.0,194.0,0.0,195.0,Orlando Bloom,14000.0,47396698.0,Action|Adventure|Drama|History|War,Liam Neeson,Kingdom of Heavenξ,217373.0,19600.0,Philip Glenister,1.0,12th century|crusader|jerusalem|knight|medieval times,942.0,English,USA,R,130000000.0,2005.0,5000.0,7.2,2.35,0.0
274,Color,Rob Minkoff,101.0,84.0,50.0,692.0,Nathan Lane,979.0,140015224.0,Adventure|Comedy|Family|Fantasy,Chazz Palminteri,Stuart Littleξ,94172.0,3382.0,Jeffrey Jones,0.0,box office hit|cat|first part|mouse|orphanage,179.0,English,Germany,PG,133000000.0,1999.0,886.0,5.9,1.85,0.0
275,Color,Ron Clements,228.0,97.0,63.0,525.0,Jenifer Lewis,852.0,104374107.0,Animation|Family|Fantasy|Musical|Romance,Oprah Winfrey,The Princess and the Frogξ,89351.0,2480.0,Anika Noni Rose,0.0,amphibian|dream|frog|frog prince|waitress,214.0,English,USA,G,105000000.0,2009.0,578.0,7.1,1.85,5000.0
278,Color,Michael Bay,257.0,136.0,0.0,3000.0,Steve Buscemi,19000.0,35799026.0,Action|Adventure|Romance|Sci-Fi|Thriller,Scarlett Johansson,The Islandξ,263329.0,34839.0,Djimon Hounsou,1.0,clone|environment|escape|island|lottery,899.0,English,USA,PG-13,126000000.0,2005.0,12000.0,6.9,2.35,0.0
280,Color,Dominic Sena,175.0,127.0,57.0,3000.0,Angelina Jolie Pitt,12000.0,101643008.0,Action|Crime|Thriller,Nicolas Cage,Gone in Sixty Secondsξ,218341.0,29069.0,Robert Duvall,1.0,auto theft|brother|car|theft|thief,498.0,English,USA,PG-13,90000000.0,2000.0,11000.0,6.5,2.35,0.0
282,Color,Steven Spielberg,252.0,145.0,14000.0,533.0,Frank Grillo,10000.0,132014112.0,Action|Mystery|Sci-Fi|Thriller,Tom Cruise,Minority Reportξ,399651.0,12546.0,Jessica Capshaw,0.0,future|murder|neo noir|washington d.c.|year 2054,1331.0,English,USA,PG-13,102000000.0,2002.0,798.0,7.7,2.35,0.0
283,Color,Chris Columbus,232.0,174.0,0.0,9000.0,Rupert Grint,11000.0,261970615.0,Adventure|Family|Fantasy|Mystery,Daniel Radcliffe,Harry Potter and the Chamber of Secretsξ,387616.0,35672.0,Emma Watson,1.0,bildungsroman|flying broom|invisibility cloak|monster|wizardry,858.0,English,UK,PG,100000000.0,2002.0,10000.0,7.4,2.35,0.0
285,Color,Tim Burton,230.0,119.0,13000.0,567.0,Estella Warren,1000.0,180011740.0,Action|Adventure|Sci-Fi|Thriller,Cary-Hiroyuki Tagawa,Planet of the Apesξ,177725.0,2776.0,Erick Avari,0.0,astronaut|cage|planet|wilhelm scream|year 2029,1368.0,English,USA,PG-13,100000000.0,2001.0,658.0,5.7,2.35,0.0
287,Color,Michael Mann,357.0,140.0,0.0,1000.0,Christian Bale,40000.0,97030725.0,Biography|Crime|Drama|History|Romance,Johnny Depp,Public Enemiesξ,230931.0,64599.0,Stephen Graham,1.0,1930s|bank|celebrity criminal|fbi|public enemy number one,585.0,English,USA,R,100000000.0,2009.0,23000.0,7.0,2.35,0.0
288,Color,Ridley Scott,300.0,176.0,0.0,561.0,Ruby Dee,18000.0,130127620.0,Biography|Crime|Drama,Denzel Washington,American Gangsterξ,324671.0,20354.0,RZA,0.0,death|heroin|popcorn|smuggling|vietnam,458.0,English,USA,R,100000000.0,2007.0,782.0,7.8,1.85,0.0
289,Color,James Cameron,94.0,141.0,0.0,618.0,Tia Carrere,2000.0,146282411.0,Action|Comedy|Thriller,Jamie Lee Curtis,True Liesξ,190439.0,4528.0,Tom Arnold,0.0,espionage|secret agent|secret mission|spy|spy film,351.0,English,USA,R,115000000.0,1994.0,1000.0,7.2,2.35,0.0
290,Color,Tony Scott,267.0,106.0,12000.0,385.0,Ramon Rodriguez,18000.0,65452312.0,Action|Crime|Thriller,Denzel Washington,The Taking of Pelham 1 2 3ξ,149998.0,19906.0,Michael Rispoli,1.0,hijack|hostage|ransom|subway|train,285.0,English,USA,R,100000000.0,2009.0,464.0,6.4,2.35,0.0
291,Color,Paul Weitz,180.0,98.0,80.0,708.0,Blythe Danner,22000.0,148383780.0,Comedy|Romance,Robert De Niro,Little Fockersξ,85531.0,24082.0,Teri Polo,10.0,birthday|critically bashed|male nurse|nurse|suspicion,152.0,English,USA,PG-13,100000000.0,2010.0,713.0,5.5,1.85,0.0
292,Color,Adam McKay,265.0,116.0,285.0,107.0,Will Ferrell,12000.0,119219978.0,Action|Comedy|Crime,Dwayne Johnson,The Other Guysξ,189806.0,20233.0,Derek Jeter,2.0,capitalist|detective|investigation|new york city|police,316.0,English,USA,PG-13,100000000.0,2010.0,8000.0,6.7,2.35,16000.0
293,Color,Chuck Russell,81.0,115.0,55.0,383.0,James Coburn,1000.0,101228120.0,Action|Drama|Mystery|Thriller,Vanessa Williams,Eraserξ,84424.0,3454.0,Roma Maffia,1.0,assassination attempt|corporate crime|rogue agent|witness|witness protection program,131.0,English,USA,R,100000000.0,1996.0,773.0,6.1,2.35,0.0
295,Color,Gary Trousdale,80.0,91.0,21.0,542.0,Jason Alexander,2000.0,100117603.0,Animation|Drama|Family|Musical|Romance,Demi Moore,The Hunchback of Notre Dameξ,102933.0,4842.0,Bill Fagerbakke,0.0,15th century|cathedral|gypsy|paris|victor hugo,230.0,English,USA,G,100000000.0,1996.0,700.0,6.9,1.78,0.0
296,Color,Mark Dindal,141.0,78.0,10.0,253.0,Wendie Malick,558.0,89296573.0,Adventure|Animation|Comedy|Family|Fantasy,Eartha Kitt,The Emperors New Grooveξ,128285.0,2039.0,John Fiedler,1.0,antidote|disney|emperor|first part|llama,297.0,English,USA,G,100000000.0,2000.0,452.0,7.3,1.66,0.0
298,Color,Jon Turteltaub,193.0,131.0,226.0,341.0,Armando Riesco,12000.0,173005002.0,Action|Adventure|Comedy|Family|Mystery,Nicolas Cage,National Treasureξ,255447.0,13679.0,Annie Parisse,0.0,declaration of independence|secret society|treasure|treasure hunt|treasure hunter,692.0,English,USA,PG,100000000.0,2004.0,625.0,6.9,2.35,0.0
299, Black and White,Stefen Fangmeier,170.0,104.0,14.0,203.0,Ed Speleers,3000.0,75030163.0,Action|Adventure|Family|Fantasy,Djimon Hounsou,Eragonξ,108076.0,4487.0,Gary Lewis,0.0,dragon|dragon rider|fictional war|sword and fantasy|teenage hero,1690.0,English,USA,PG,100000000.0,2006.0,762.0,5.1,2.35,0.0
300,Color,Spike Jonze,333.0,101.0,0.0,279.0,Ryan Corr,925.0,77222184.0,Adventure|Drama|Family|Fantasy,Catherine OHara,Where the Wild Things Areξ,87677.0,1738.0,Max Records,0.0,based on childrens book|creature|igloo|imagination|king,388.0,English,Germany,PG,100000000.0,2009.0,468.0,6.8,2.35,11000.0
302,Color,Chris Wedge,203.0,102.0,77.0,120.0,Emma Kenney,14000.0,107515297.0,Adventure|Animation|Family|Fantasy,Josh Hutcherson,Epicξ,85833.0,14552.0,Troy Evans,2.0,father daughter relationship|forest|miniature person|shrinking|sword and fantasy,113.0,English,USA,PG,100000000.0,2013.0,151.0,6.7,2.35,17000.0
303,Color,Florian Henckel von Donnersmarck,321.0,103.0,207.0,3000.0,Angelina Jolie Pitt,40000.0,67631157.0,Action|Romance|Thriller,Johnny Depp,The Touristξ,176598.0,55175.0,Rufus Sewell,0.0,police surveillance|surveillance van|tailing a suspect|tourist|venice italy,374.0,English,USA,PG-13,100000000.0,2010.0,11000.0,6.0,2.35,25000.0
304,Color,Peter Hyams,174.0,121.0,0.0,595.0,Mark Margolis,1000.0,66862068.0,Action|Fantasy|Horror|Mystery,CCH Pounder,End of Daysξ,89509.0,3903.0,Udo Kier,0.0,atheist|ex cop|female masturbation|female nudity|lucifer,524.0,English,USA,R,83000000.0,1999.0,1000.0,5.7,2.35,2000.0
305,Color,Edward Zwick,166.0,143.0,380.0,452.0,Djimon Hounsou,29000.0,57366262.0,Adventure|Drama|Thriller,Leonardo DiCaprio,Blood Diamondξ,400292.0,33160.0,Stephen Collins,0.0,diamond|elephant|fisherman|rebel|sierra leone,657.0,English,Germany,R,100000000.0,2006.0,3000.0,8.0,2.35,14000.0
307,Color,Joel Schumacher,144.0,121.0,541.0,680.0,Rene Auberjonois,920.0,184031112.0,Action|Adventure|Fantasy,Michael Gough,Batman Foreverξ,190786.0,2880.0,Debi Mazar,4.0,love|necktie|partner|rock music|tuxedo,539.0,English,USA,PG-13,100000000.0,1995.0,710.0,5.4,1.85,0.0
308,Color,Paul Verhoeven,192.0,129.0,719.0,423.0,Patrick Muldoon,660.0,54700065.0,Action|Sci-Fi|War,Jake Busey,Starship Troopersξ,221521.0,2031.0,Seth Gilliam,0.0,alien|federation|future|military|planet,1049.0,English,USA,R,105000000.0,1997.0,475.0,7.2,1.85,0.0
310,Color,Zack Snyder,188.0,101.0,0.0,577.0,Richard Roxburgh,2000.0,55673333.0,Action|Adventure|Animation|Family|Fantasy,Abbie Cornish,Legend of the Guardians: The Owls of GaHooleξ,65785.0,4286.0,Anthony LaPaglia,1.0,barn owl|escape|owl|ruler|soldier,160.0,English,USA,PG,80000000.0,2010.0,653.0,7.0,2.35,16000.0
312,Color,Brett Ratner,245.0,101.0,420.0,467.0,Rufus Sewell,12000.0,72660029.0,Action|Adventure,Dwayne Johnson,Herculesξ,115687.0,16235.0,Ingrid Bols�� Berdal,0.0,army|greek mythology|hercules|king|mercenary,269.0,English,USA,PG-13,100000000.0,2014.0,3000.0,6.0,2.35,21000.0
313,Color,Ron Clements,127.0,95.0,63.0,720.0,Martin Short,23000.0,38120554.0,Adventure|Animation|Family|Sci-Fi,Joseph Gordon-Levitt,Treasure Planetξ,71527.0,26940.0,Michael Wincott,0.0,alien|cyborg|pirate|planet|treasure,217.0,English,USA,PG,140000000.0,2002.0,770.0,7.1,1.5,0.0
314,Color,Brad Silberling,167.0,102.0,52.0,526.0,Anna Friel,8000.0,49392095.0,Adventure|Comedy|Sci-Fi,Will Ferrell,Land of the Lostξ,52029.0,10552.0,Bobbe J. Thompson,1.0,human versus dinosaur|lizard|primate|time travel|tyrannosaurus rex,224.0,English,USA,PG-13,100000000.0,2009.0,735.0,5.4,1.85,0.0
316,Color,Ericson Core,163.0,114.0,19.0,848.0,Edgar Ram�_rez,1000.0,28772222.0,Action|Crime|Sport|Thriller,Ray Winstone,Point Breakξ,33953.0,3962.0,Delroy Lindo,1.0,athlete|extreme sports|fbi|fbi agent|heist,163.0,English,USA,PG-13,105000000.0,2015.0,897.0,5.3,2.35,37000.0
318,Color,Ron Howard,289.0,122.0,2000.0,571.0,Benjamin Walker,26000.0,24985612.0,Action|Adventure|Biography|Drama|History|Thriller,Chris Hemsworth,In the Heart of the Seaξ,71782.0,28328.0,Frank Dillane,0.0,emaciation|ship|starvation|vomiting|whale,161.0,English,USA,PG-13,100000000.0,2015.0,911.0,7.0,1.85,27000.0
320,Color,Paul Greengrass,266.0,115.0,521.0,95.0,Sean Huze,13000.0,35024475.0,Action|Drama|Thriller|War,Matt Damon,Green Zoneξ,110364.0,13761.0,Igal Naor,1.0,cia|iraq|iraqi|political military conspiracy|weapon of mass destruction,261.0,English,France,R,100000000.0,2010.0,537.0,6.9,2.35,0.0
321,Color,Steve Martino,208.0,88.0,20.0,36.0,Venus Schultheis,144.0,130174897.0,Adventure|Animation|Comedy|Family,Francesca Capaldi,The Peanuts Movieξ,27918.0,309.0,Bill Melendez,0.0,dog|girl|imagination|peanuts|red hair,155.0,English,USA,G,99000000.0,2015.0,42.0,7.2,1.85,33000.0
322,Color,David Mamet,97.0,110.0,342.0,393.0,Felicity Huffman,623.0,10200000.0,Drama|Mystery|Thriller,Ben Gazzara,The Spanish Prisonerξ,18697.0,1722.0,Campbell Scott,0.0,brother sister relationship|extradition|fbi|japanese tourist|secret,263.0,English,USA,PG,10000000.0,1997.0,508.0,7.3,1.85,578.0
323,Color,Stephen Sommers,202.0,130.0,208.0,591.0,Brendan Fraser,12000.0,202007640.0,Action|Adventure|Fantasy|Thriller,Dwayne Johnson,The Mummy Returnsξ,248045.0,15972.0,Patricia Velasquez,5.0,ancient egypt|bracelet|king|scorpion|son,890.0,English,USA,PG-13,98000000.0,2001.0,3000.0,6.3,2.35,0.0
324,Color,Martin Scorsese,233.0,216.0,17000.0,1000.0,Liam Neeson,29000.0,77679638.0,Crime|Drama,Leonardo DiCaprio,Gangs of New Yorkξ,314033.0,47657.0,Jim Broadbent,3.0,butcher|civil war|gangster|new york city|revenge,1166.0,English,USA,R,100000000.0,2002.0,14000.0,7.5,2.35,0.0
325,Color,Yimou Zhang,136.0,146.0,611.0,28.0,Ni Ni,23000.0,9213.0,Drama|History|Romance|War,Christian Bale,The Flowers of Warξ,38690.0,23240.0,Shigeo Kobayashi,2.0,abusive stepfather|attempted rape|food shortage|sexual abuse|starving child,130.0,Mandarin,China,restrcted,94000000.0,2011.0,196.0,7.6,2.35,13000.0
326,Color,Ash Brannon,154.0,85.0,9.0,970.0,Zooey Deschanel,12000.0,58867694.0,Animation|Comedy|Family|Sport,Jeff Bridges,Surfs Upξ,54077.0,25590.0,Jon Heder,0.0,chicken|competition|island|penguin|surfing,112.0,English,USA,PG,100000000.0,2007.0,11000.0,6.8,1.85,0.0
327,Color,Frank Oz,169.0,93.0,0.0,465.0,Matthew Broderick,11000.0,59475623.0,Comedy|Sci-Fi|Thriller,Jon Lovitz,The Stepford Wivesξ,49739.0,13748.0,Roger Bart,1.0,community|connecticut|fem bot|tv producer|writer,407.0,English,USA,PG-13,90000000.0,2004.0,2000.0,5.2,1.85,0.0
328,Color,Ridley Scott,200.0,152.0,0.0,557.0,Sam Shepard,2000.0,108638745.0,Drama|History|War,Ioan Gruffudd,Black Hawk Downξ,292022.0,4270.0,Ewen Bremner,0.0,army|helicopter|somali|somalia|warlord,1103.0,English,USA,R,92000000.0,2001.0,820.0,7.7,2.35,10000.0
329,Color,Jay Roach,255.0,85.0,116.0,329.0,Thomas Middleditch,8000.0,86897182.0,Comedy,Will Ferrell,The Campaignξ,106790.0,9271.0,Katherine LaNasa,0.0,campaigning|congressman|north carolina|title at the end|u.s. congressman,177.0,English,USA,R,95000000.0,2012.0,331.0,6.2,1.85,18000.0
330,Color,Luc Besson,173.0,126.0,0.0,10000.0,Bruce Willis,14000.0,63540020.0,Action|Adventure|Sci-Fi,Milla Jovovich,The Fifth Elementξ,343274.0,39319.0,Gary Oldman,2.0,1910s|alien|artificially created woman|love|taxi driver,742.0,English,France,PG-13,93000000.0,1997.0,13000.0,7.7,2.35,18000.0
332,Color,Bibo Bergeron,82.0,89.0,10.0,442.0,Rosie Perez,2000.0,50802661.0,Adventure|Animation|Comedy|Family|Romance,Frank Welker,The Road to El Doradoξ,58300.0,3372.0,Elton John,1.0,adventurer|el dorado|gold|high priest|implied sex,139.0,English,USA,Parental Guidance,95000000.0,2000.0,919.0,6.9,1.85,0.0
333,Color,Steve Martino,233.0,88.0,20.0,916.0,Josh Gad,22000.0,161317423.0,Adventure|Animation|Comedy|Family,Peter Dinklage,Ice Age: Continental Driftξ,145321.0,25354.0,Drake,0.0,acorn|herd|iceberg|ocean|pirate,139.0,English,USA,PG,95000000.0,2012.0,1000.0,6.6,2.35,14000.0
335,Color,Peter Jackson,308.0,135.0,0.0,310.0,AJ Michalka,873.0,43982842.0,Drama|Fantasy|Thriller,Michael Imperioli,The Lovely Bonesξ,125109.0,2370.0,Tom McCarthy,1.0,1970s|afterlife|heaven|pedophile|rape,593.0,English,USA,PG-13,65000000.0,2009.0,560.0,6.7,2.35,16000.0
339,Color,Sergey Bodrov,175.0,102.0,44.0,766.0,Djimon Hounsou,12000.0,17176900.0,Action|Adventure|Fantasy,Jeff Bridges,Seventh Sonξ,54501.0,17098.0,Olivia Williams,4.0,apprentice|demon|exorcism|master apprentice relationship|witch,154.0,English,USA,PG-13,95000000.0,2014.0,3000.0,5.5,2.35,16000.0
340,Color,Simon West,199.0,100.0,165.0,240.0,Noah Taylor,11000.0,131144183.0,Action|Adventure|Fantasy|Thriller,Angelina Jolie Pitt,Lara Croft: Tomb Raiderξ,157016.0,12150.0,Chris Barrie,1.0,illuminati|planetary alignment|time|tomb|tomb raider,824.0,English,USA,PG-13,115000000.0,2001.0,509.0,5.7,2.35,0.0
341,Color,Wally Pfister,355.0,119.0,0.0,968.0,Morgan Freeman,40000.0,23014504.0,Drama|Mystery|Romance|Sci-Fi|Thriller,Johnny Depp,Transcendenceξ,172707.0,54031.0,Clifton Collins Jr.,1.0,artificial intelligence|consciousness|power outage|scientist|technology,462.0,English,UK,PG-13,100000000.0,2014.0,11000.0,6.3,2.35,37000.0
342,Color,Joe Johnston,198.0,92.0,394.0,527.0,Trevor Morgan,693.0,181166115.0,Action|Adventure|Sci-Fi|Thriller,Michael Jeter,Jurassic Park IIIξ,219501.0,2574.0,Alessandro Nivola,0.0,dinosaur|island|jurassic park|paleontologist|search,1236.0,English,USA,PG-13,93000000.0,2001.0,595.0,5.9,1.85,0.0
343,Color,Rupert Wyatt,529.0,105.0,81.0,779.0,David Oyelowo,11000.0,176740650.0,Action|Drama|Sci-Fi|Thriller,James Franco,Rise of the Planet of the Apesξ,403836.0,13118.0,Tyler Labine,0.0,alzheimers disease|ape|chimpanzee|fire|when animals attack,646.0,English,USA,PG-13,93000000.0,2011.0,1000.0,7.6,2.35,47000.0
344,Color,Mark Waters,198.0,107.0,70.0,330.0,Tod Fennell,770.0,71148699.0,Adventure|Family|Fantasy,Martin Short,The Spiderwick Chroniclesξ,68935.0,1614.0,Joan Plowright,0.0,actor playing multiple roles|brownie the creature|closing credits sequence|family relationships|magical creature,125.0,English,USA,PG,90000000.0,2008.0,419.0,6.6,2.35,0.0
346,Color,John Lee Hancock,106.0,137.0,102.0,877.0,Marc Blucas,2000.0,22406362.0,Drama|History|War|Western,Dennis Quaid,The Alamoξ,16832.0,5780.0,Jordi Moll��,0.0,army|dictator|general|texan|texas,267.0,English,USA,PG-13,107000000.0,2004.0,973.0,6.0,2.35,701.0
347,Color,Brad Bird,283.0,115.0,663.0,55.0,Craig T. Nelson,1000.0,261437578.0,Action|Adventure|Animation|Family,Holly Hunter,The Incrediblesξ,479166.0,1901.0,Lou Romano,0.0,hero|island|lawsuit|secret|superhero,815.0,English,USA,PG,92000000.0,2004.0,723.0,8.0,2.35,0.0
348,Color,Renny Harlin,61.0,124.0,212.0,810.0,Frank Langella,1000.0,11000000.0,Action|Adventure|Comedy,Christopher Masterson,Cutthroat Islandξ,21102.0,3611.0,Matthew Modine,3.0,latin|pirate|pirate ship|treasure|treasure map,169.0,English,USA,PG-13,98000000.0,1995.0,903.0,5.6,2.35,1000.0
349,Color,Chris Columbus,217.0,118.0,0.0,1000.0,Rosario Dawson,8000.0,88761720.0,Adventure|Family|Fantasy,Logan Lerman,Percy Jackson & the Olympians: The Lightning Thiefξ,141179.0,14024.0,Steve Coogan,0.0,greek|lightning|lightning bolt|poseidon|teenager,419.0,English,UK,PG,95000000.0,2010.0,3000.0,5.9,2.35,9000.0
350,Color,Barry Sonnenfeld,175.0,98.0,188.0,602.0,Rip Torn,10000.0,250147615.0,Adventure|Comedy|Family|Mystery|Sci-Fi,Will Smith,Men in Blackξ,403014.0,12998.0,Linda Fiorentino,0.0,alien|box office hit|flying saucer|laser gun|wisecrack humor,289.0,English,USA,PG-13,90000000.0,1997.0,826.0,7.3,1.85,0.0
351,Color,John Lasseter,191.0,82.0,487.0,967.0,John Ratzenberger,15000.0,245823397.0,Adventure|Animation|Comedy|Family|Fantasy,Tom Hanks,Toy Story 2ξ,385871.0,21275.0,Wayne Knight,2.0,collector|dog|friend|rescue|toy,515.0,English,USA,G,90000000.0,1999.0,1000.0,7.9,1.85,0.0
352,Color,Tony Scott,316.0,98.0,12000.0,1000.0,Rosario Dawson,18000.0,81557479.0,Action|Thriller,Denzel Washington,Unstoppableξ,149947.0,25780.0,Ethan Suplee,1.0,freight train|race against time|runaway train|train|train engineer,326.0,English,USA,PG-13,100000000.0,2010.0,3000.0,6.8,2.35,18000.0
353,Color,Brett Ratner,127.0,90.0,420.0,141.0,John Lone,191.0,226138454.0,Action|Comedy|Crime|Thriller,Mei Melan�_on,Rush Hour 2ξ,160440.0,664.0,Harris Yulin,2.0,boat|gang|hong kong|triad|vacation,394.0,English,USA,PG-13,90000000.0,2001.0,165.0,6.6,2.35,0.0
354,Color,Robert Zemeckis,185.0,130.0,0.0,568.0,Amber Valletta,11000.0,155370362.0,Drama|Fantasy|Horror|Mystery|Thriller,Harrison Ford,What Lies Beneathξ,98403.0,12890.0,Miranda Otto,0.0,ghost|haunted house|research|secret|vermont,683.0,English,USA,PG-13,100000000.0,2000.0,627.0,6.6,2.35,0.0
355,Color,Phil Lord,191.0,90.0,97.0,56.0,Bobbe J. Thompson,622.0,124870275.0,Animation|Comedy|Family|Sci-Fi,Will Forte,Cloudy with a Chance of Meatballsξ,152601.0,1227.0,Al Roker,1.0,food|giant food|mayor|sardine|weather,156.0,English,USA,PG,100000000.0,2009.0,526.0,7.0,2.35,0.0
356,Color,Carlos Saldanha,188.0,94.0,107.0,117.0,Maile Flanagan,835.0,196573705.0,Action|Adventure|Animation|Comedy|Family,Denis Leary,Ice Age: Dawn of the Dinosaursξ,166791.0,1258.0,Kelly Keaton,0.0,egg|lost world|rescue|squirrel|weasel,132.0,English,USA,PG,90000000.0,2009.0,256.0,7.0,1.85,0.0
358,Color,McG,181.0,94.0,368.0,466.0,LL Cool J,13000.0,125305545.0,Action|Adventure|Comedy|Crime|Thriller,Bill Murray,Charlies Angelsξ,145350.0,15419.0,Kelly Lynch,0.0,booty shake|box office hit|duct tape over mouth|first part|martial arts,643.0,English,USA,PG-13,92000000.0,2000.0,1000.0,5.5,2.35,0.0
360,Color,Tony Bancroft,143.0,88.0,7.0,484.0,Harvey Fierstein,2000.0,120618403.0,Adventure|Animation|Family|Fantasy|Musical|War,Ming-Na Wen,Mulanξ,171792.0,4478.0,June Foray,0.0,based on poem|based on true story|china|one word title|the huns,222.0,English,USA,G,90000000.0,1998.0,500.0,7.5,1.66,12000.0
361,Color,Ben Stiller,308.0,121.0,0.0,918.0,Steve Coogan,21000.0,110416702.0,Action|Comedy,Robert Downey Jr.,Tropic Thunderξ,307539.0,23484.0,Brandon T. Jackson,3.0,film director|parody|spoof|vietnam|written and directed by cast member,577.0,English,USA,R,92000000.0,2008.0,1000.0,7.0,2.35,0.0
363,Color,John McTiernan,148.0,128.0,323.0,489.0,Aldis Hodge,13000.0,100012500.0,Action|Adventure|Thriller,Bruce Willis,Die Hard with a Vengeanceξ,299258.0,14274.0,Kevin Chamberlin,1.0,bomb|detective|new york city|police|terrorist,346.0,English,USA,R,90000000.0,1995.0,559.0,7.6,2.35,0.0
364,Color,Guy Ritchie,415.0,128.0,0.0,727.0,Eddie Marsan,21000.0,209019489.0,Action|Adventure|Crime|Mystery|Thriller,Robert Downey Jr.,Sherlock Holmesξ,477300.0,23996.0,Robert Maillet,3.0,black magic|bridge construction|professor moriarty|scotland yard inspector|sherlock holmes,621.0,English,USA,PG-13,90000000.0,2009.0,979.0,7.6,1.85,20000.0
